c1,c1_realised,risk_stress,area,liquidity,literacy,terrain,irrigation,adopt,used,effort,experience,loss,income,orthogonal,seed
0.3578346406117804,0.3578346406117804,0.0,3.1438223087121124,0.366722231167964,0.303936665264694,hill,1,0,0,0.0,0,0.00849032658877296,2732.6211999204506,False,11
0.08,0.08,0.0,9.062423487220245,0.6453664510820171,0.4718483212074952,hill,0,0,0,0.0,3,0.015436957434132656,7943.274783487643,False,11
0.32792389812106015,0.32792389812106015,0.0,5.591398815635817,0.1971618673547631,0.47176330440374287,hill,1,0,0,0.0,2,0.00849032658877296,4464.199436082209,False,11
0.5375492000310578,0.5375492000310578,0.0,6.121357277990623,0.2405596504621597,0.5317331882229565,hill,0,0,0,0.0,4,0.015436957434132656,5432.558413667612,False,11
0.3980015452737261,0.3980015452737261,0.0,9.368202289946648,0.39302369111004054,0.45630858639527133,hill,1,0,0,0.0,0,0.00849032658877296,8992.171623085127,False,11
0.5550125798334016,0.5550125798334016,0.0,4.142635088575759,0.6036882423932062,0.4190927746453536,hill,0,0,0,0.0,0,0.015436957434132656,3489.5159743485883,False,11
0.45062131680300715,0.45062131680300715,0.0,3.4874584232934884,0.7465817193323097,0.1280833065188147,hill,0,0,0,0.0,0,0.015436957434132656,2987.731543911718,False,11
0.4101593587195882,0.4101593587195882,0.0,6.130029431226309,0.5701704213876646,0.46393298503209507,hill,1,0,0,0.0,0,0.00849032658877296,5505.722458867792,False,11
0.22331062719982067,0.22331062719982067,0.0,8.54312291586272,0.15577806552144366,0.42352295703979026,hill,1,0,0,0.0,2,0.00849032658877296,6888.215897490127,False,11
0.5582707044185458,0.5582707044185458,0.0,3.1283133077557452,0.3159824410224654,0.5827281384062031,hill,0,0,0,0.0,0,0.015436957434132656,2763.5013084638244,False,11
0.628388427660224,0.628388427660224,0.0,11.89509465078351,0.5353181961094197,0.5446100763039544,hill,0,0,0,0.0,1,0.015436957434132656,10206.474790407688,False,11
0.4252417931493122,0.4252417931493122,0.0,8.971398508494776,0.11427698923292809,0.5418313294164967,hill,1,0,0,0.0,2,0.00849032658877296,7289.729336314873,False,11
0.25609805678689634,0.25609805678689634,0.0,7.418490030601583,0.7639090955244786,0.07436530288799334,hill,0,0,0,0.0,0,0.015436957434132656,7097.852682102259,False,11
0.4207287306276745,0.4207287306276745,0.0,2.6735253877206815,0.3438929015647548,0.37297535447998,hill,0,0,0,0.0,0,0.015436957434132656,2230.9803315944923,False,11
0.5183293791768452,0.5183293791768452,0.0,7.131616367254397,0.3180604369224944,0.44968787249668074,hill,0,0,0,0.0,3,0.015436957434132656,6001.655834521827,False,11
0.33713605689968673,0.33713605689968673,0.0,9.863397429753803,0.8355296082489486,0.18730214066530665,hill,0,0,0,0.0,1,0.015436957434132656,6666.42607116882,False,11
0.42897562867591876,0.42897562867591876,0.0,2.942841893084522,0.06425226827972295,0.6087557724699806,hill,0,0,0,0.0,0,0.015436957434132656,2468.3666196808745,False,11
0.622953794068439,0.622953794068439,0.0,9.672413321842814,0.04686785933096774,0.18060157270932659,hill,0,0,0,0.0,3,0.015436957434132656,8698.759514456935,False,11
0.4292460143647476,0.4292460143647476,0.0,8.38587217421016,0.2651696820088669,0.21259123630464768,hill,0,0,0,0.0,2,0.015436957434132656,6260.116569392436,False,11
0.48926503542809163,0.48926503542809163,0.0,3.417888109422063,0.29976899914995203,0.4105932298935912,hill,0,0,0,0.0,0,0.015436957434132656,3155.0554837648497,False,11
0.21966549871213034,0.21966549871213034,0.0,15.717940578944054,0.7895929945776202,0.3470554277175627,hill,0,0,0,0.0,4,0.015436957434132656,13734.965594060346,False,11
0.3332216574967942,0.3332216574967942,0.0,11.53810470527033,0.24646836829615798,0.44753024892595017,hill,0,0,0,0.0,3,0.015436957434132656,8998.79097791044,False,11
0.1656049086282739,0.1656049086282739,0.0,6.050275281687012,0.5378926990826455,0.7117435699289267,hill,0,0,0,0.0,0,0.015436957434132656,4402.337271775967,False,11
0.2682641511052377,0.2682641511052377,0.0,4.189948409772236,0.19496052863448063,0.3548552319376652,hill,1,0,0,0.0,1,0.00849032658877296,3726.621378177242,False,11
0.5746041623699538,0.5746041623699538,0.0,9.563467138070793,0.4542968891330292,0.11558420862257868,hill,0,0,0,0.0,0,0.015436957434132656,6596.415343834068,False,11
0.4306944167516037,0.4306944167516037,0.0,9.639011011130647,0.3785487309148949,0.2338057621209148,hill,0,0,0,0.0,2,0.015436957434132656,8083.01090246056,False,11
0.47187852644825834,0.47187852644825834,0.0,4.297413989940314,0.39761327264760316,0.3268632078406777,hill,1,0,0,0.0,0,0.00849032658877296,3704.3153363249235,False,11
0.6382045794169452,0.6382045794169452,0.0,8.834141954091963,0.09342202643857267,0.25796666635633736,hill,0,0,0,0.0,2,0.015436957434132656,7617.847407077798,False,11
0.7271674881468059,0.7271674881468059,0.0,3.3419834025893387,0.31608945606058036,0.1937435962663572,hill,0,0,0,0.0,0,0.015436957434132656,2812.255318845018,False,11
0.42164434165902925,0.42164434165902925,0.0,18.860992467967613,0.24330527930791065,0.3353123668482391,hill,0,1,1,0.17071147632724173,5,0.015436957434132656,17328.01201970393,False,11
